character_names,season,number_in_season,word_count
Ned Flanders,3,10,0.0
Ned Flanders,3,11,0.0
Ned Flanders,3,12,0.0
Ned Flanders,3,13,0.0
Ned Flanders,3,14,0.0
Ned Flanders,3,15,0.0
Ned Flanders,3,16,245.0
Ned Flanders,3,17,0.0
Ned Flanders,3,18,0.0
Ned Flanders,3,19,13.0
Ned Flanders,3,20,0.0
Ned Flanders,3,21,0.0
Ned Flanders,3,22,0.0
Ned Flanders,3,23,0.0
Ned Flanders,3,24,55.0
Ned Flanders,4,1,0.0
Ned Flanders,4,2,135.0
Ned Flanders,4,3,80.0
Ned Flanders,4,4,0.0
Ned Flanders,4,5,40.0
Ned Flanders,4,6,0.0
Ned Flanders,4,7,12.0
Ned Flanders,4,8,0.0
Ned Flanders,4,9,12.0
Ned Flanders,4,10,112.0
Ned Flanders,4,11,58.0
Ned Flanders,4,12,1.0
Ned Flanders,4,13,0.0
Ned Flanders,4,14,7.0
Ned Flanders,4,15,20.0
Ned Flanders,4,16,34.0
Ned Flanders,4,17,0.0
Ned Flanders,4,18,15.0
Ned Flanders,4,19,19.0
Ned Flanders,4,20,0.0
Ned Flanders,4,21,66.0
Ned Flanders,4,22,0.0
Ned Flanders,5,1,23.0
Ned Flanders,5,2,31.0
Ned Flanders,5,3,0.0
Ned Flanders,5,4,21.0
Ned Flanders,5,5,28.0
Ned Flanders,5,6,6.0
Ned Flanders,5,7,25.0
Ned Flanders,5,8,353.0
Ned Flanders,5,9,24.0
Ned Flanders,5,10,5.0
Ned Flanders,5,11,62.0
Ned Flanders,5,12,2.0
Ned Flanders,5,13,0.0
Ned Flanders,5,14,0.0
Ned Flanders,5,15,0.0
Ned Flanders,5,16,449.0
Ned Flanders,5,17,10.0
Ned Flanders,5,18,0.0
Ned Flanders,5,19,192.0
Ned Flanders,5,20,7.0
Ned Flanders,5,21,0.0
Ned Flanders,5,22,16.0
Ned Flanders,6,1,107.0
Ned Flanders,6,2,13.0
Ned Flanders,6,3,0.0
Ned Flanders,6,4,0.0
Ned Flanders,6,5,0.0
Ned Flanders,6,6,81.0
Ned Flanders,6,7,0.0
Ned Flanders,6,8,0.0
Ned Flanders,6,9,0.0
Ned Flanders,6,10,8.0
Ned Flanders,6,11,0.0
Ned Flanders,6,12,0.0
Ned Flanders,6,13,0.0
Ned Flanders,6,14,160.0
Ned Flanders,6,15,44.0
Ned Flanders,6,16,0.0
Ned Flanders,6,17,0.0
Ned Flanders,6,18,42.0
Ned Flanders,6,19,22.0
Ned Flanders,6,20,14.0
Ned Flanders,6,21,94.0
Ned Flanders,6,22,0.0
Ned Flanders,6,23,34.0
Ned Flanders,6,24,78.0
Ned Flanders,6,25,17.0
Ned Flanders,7,1,0.0
Ned Flanders,7,2,0.0
Ned Flanders,7,3,336.0
Ned Flanders,7,4,22.0
Ned Flanders,7,5,51.0
Ned Flanders,7,6,17.0
Ned Flanders,7,7,16.0
Ned Flanders,7,8,33.0
Ned Flanders,7,9,0.0
Ned Flanders,7,10,0.0
Ned Flanders,7,11,0.0
Ned Flanders,7,12,3.0
Ned Flanders,7,13,126.0
Ned Flanders,7,14,0.0
Ned Flanders,7,15,0.0
Ned Flanders,7,16,44.0
Ned Flanders,7,17,0.0
Ned Flanders,7,18,0.0
Ned Flanders,7,19,0.0
Ned Flanders,7,20,0.0
Ned Flanders,7,21,71.0
Ned Flanders,7,22,52.0
Ned Flanders,7,23,32.0
Ned Flanders,7,24,0.0
Ned Flanders,7,25,105.0
Ned Flanders,8,1,0.0
Ned Flanders,8,2,41.0
Ned Flanders,8,3,0.0
Ned Flanders,8,4,120.0
Ned Flanders,8,5,84.0
Ned Flanders,8,6,32.0
Ned Flanders,8,7,19.0
Ned Flanders,8,8,730.0
Ned Flanders,8,9,41.0
Ned Flanders,8,10,11.0
Ned Flanders,8,11,0.0
Ned Flanders,8,12,0.0
Ned Flanders,8,13,15.0
Ned Flanders,8,14,17.0
Ned Flanders,8,15,0.0
Ned Flanders,8,16,0.0
Ned Flanders,8,17,165.0
Ned Flanders,8,18,12.0
Ned Flanders,8,19,0.0
Ned Flanders,8,20,0.0
Ned Flanders,8,21,0.0
Ned Flanders,8,22,239.0
Ned Flanders,8,23,0.0
Ned Flanders,8,24,0.0
Ned Flanders,8,25,0.0
Ned Flanders,9,1,0.0
Ned Flanders,9,2,0.0
Ned Flanders,9,3,20.0
Ned Flanders,9,4,86.0
Ned Flanders,9,5,20.0
Ned Flanders,9,6,168.0
Ned Flanders,9,7,0.0
Ned Flanders,9,8,140.0
Ned Flanders,9,9,261.0
Ned Flanders,9,10,25.0
Ned Flanders,9,11,0.0
Ned Flanders,9,12,5.0
Ned Flanders,9,13,91.0
Ned Flanders,9,14,31.0
Ned Flanders,9,15,0.0
Ned Flanders,9,16,0.0
Ned Flanders,9,17,11.0
Ned Flanders,9,18,0.0
Ned Flanders,9,19,0.0
Ned Flanders,9,20,80.0
Ned Flanders,9,21,0.0
Ned Flanders,9,22,47.0
Ned Flanders,9,23,11.0
Ned Flanders,9,24,0.0
Ned Flanders,9,25,51.0
Ned Flanders,10,1,0.0
Ned Flanders,10,2,36.0
Ned Flanders,10,3,0.0
Ned Flanders,10,4,0.0
Ned Flanders,10,5,25.0
Ned Flanders,10,6,5.0
Ned Flanders,10,7,0.0
Ned Flanders,10,8,0.0
Ned Flanders,10,9,12.0
Ned Flanders,10,10,695.0
Ned Flanders,10,11,0.0
Ned Flanders,10,12,35.0
Ned Flanders,10,13,12.0
Ned Flanders,10,14,71.0
Ned Flanders,10,15,0.0
Ned Flanders,10,16,29.0
Ned Flanders,10,17,0.0
Ned Flanders,10,18,146.0
Ned Flanders,10,19,34.0
Ned Flanders,10,20,0.0
Ned Flanders,10,21,11.0
Ned Flanders,10,22,17.0
Ned Flanders,10,23,113.0
Ned Flanders,11,1,12.0
Ned Flanders,11,2,93.0
Ned Flanders,11,3,17.0
Ned Flanders,11,4,47.0
Ned Flanders,11,5,13.0
Ned Flanders,11,6,0.0
Ned Flanders,11,7,27.0
Ned Flanders,11,8,64.0
Ned Flanders,11,9,20.0
Ned Flanders,11,10,145.0
Ned Flanders,11,11,42.0
Ned Flanders,11,12,0.0
Ned Flanders,11,13,5.0
Ned Flanders,11,14,507.0
Ned Flanders,11,15,0.0
Ned Flanders,11,16,0.0
Ned Flanders,11,17,73.0
Ned Flanders,11,18,10.0
Ned Flanders,11,19,31.0
Ned Flanders,11,20,0.0
Ned Flanders,11,21,0.0
Ned Flanders,11,22,16.0
Ned Flanders,12,1,0.0
Ned Flanders,12,2,0.0
Ned Flanders,12,3,11.0
Ned Flanders,12,4,13.0
Ned Flanders,12,5,0.0
Ned Flanders,12,6,37.0
Ned Flanders,12,7,57.0
Ned Flanders,12,8,100.0
Ned Flanders,12,9,43.0
Ned Flanders,12,10,7.0
Ned Flanders,12,11,52.0
Ned Flanders,12,12,8.0
Ned Flanders,12,13,0.0
Ned Flanders,12,14,0.0
Ned Flanders,12,15,0.0
Ned Flanders,12,16,0.0
Ned Flanders,12,17,0.0
Ned Flanders,12,18,30.0
Ned Flanders,12,19,735.0
Ned Flanders,12,20,113.0
Ned Flanders,12,21,0.0
Ned Flanders,13,1,0.0
Ned Flanders,13,2,57.0
Ned Flanders,13,3,0.0
Ned Flanders,13,4,1.0
Ned Flanders,13,5,4.0
Ned Flanders,13,6,57.0
Ned Flanders,13,7,105.0
Ned Flanders,13,8,0.0
Ned Flanders,13,9,0.0
Ned Flanders,13,10,0.0
Ned Flanders,13,11,7.0
Ned Flanders,13,12,0.0
Ned Flanders,13,13,3.0
Ned Flanders,13,14,34.0
Ned Flanders,13,15,0.0
Ned Flanders,13,16,92.0
Ned Flanders,13,17,51.0
Ned Flanders,13,18,45.0
Ned Flanders,13,19,0.0
Ned Flanders,13,20,0.0
Ned Flanders,13,21,0.0
Ned Flanders,13,22,20.0
Ned Flanders,14,1,110.0
Ned Flanders,14,2,0.0
Ned Flanders,14,3,46.0
Ned Flanders,14,4,0.0
Ned Flanders,14,5,11.0
Ned Flanders,14,6,0.0
Ned Flanders,14,7,9.0
Ned Flanders,14,8,34.0
Ned Flanders,14,9,19.0
Ned Flanders,14,10,222.0
Ned Flanders,14,11,0.0
Ned Flanders,14,12,0.0
Ned Flanders,14,13,859.0
Ned Flanders,14,14,10.0
Ned Flanders,14,15,10.0
Ned Flanders,14,16,0.0
Ned Flanders,14,17,29.0
Ned Flanders,14,18,76.0
Ned Flanders,14,19,0.0
Ned Flanders,14,20,13.0
Ned Flanders,14,21,131.0
Ned Flanders,14,22,0.0
Ned Flanders,15,1,35.0
Ned Flanders,15,2,15.0
Ned Flanders,15,3,0.0
Ned Flanders,15,4,0.0
Ned Flanders,15,5,0.0
Ned Flanders,15,6,0.0
Ned Flanders,15,7,226.0
Ned Flanders,15,8,0.0
Ned Flanders,15,9,8.0
Ned Flanders,15,10,142.0
Ned Flanders,15,11,0.0
Ned Flanders,15,12,0.0
Ned Flanders,15,13,0.0
Ned Flanders,15,14,10.0
Ned Flanders,15,15,14.0
Ned Flanders,15,16,0.0
Ned Flanders,15,17,0.0
Ned Flanders,15,18,20.0
Ned Flanders,15,19,0.0
Ned Flanders,15,20,0.0
Ned Flanders,15,21,0.0
Ned Flanders,15,22,13.0
Ned Flanders,16,1,234.0
Ned Flanders,16,2,66.0
Ned Flanders,16,3,0.0
Ned Flanders,16,4,0.0
Ned Flanders,16,5,30.0
Ned Flanders,16,6,133.0
Ned Flanders,16,7,0.0
Ned Flanders,16,8,293.0
Ned Flanders,16,9,0.0
Ned Flanders,16,10,0.0
Ned Flanders,16,11,0.0
Ned Flanders,16,12,0.0
Ned Flanders,16,13,11.0
Ned Flanders,16,14,18.0
Ned Flanders,16,15,0.0
Ned Flanders,16,16,43.0
Ned Flanders,16,17,15.0
Ned Flanders,16,18,0.0
Ned Flanders,16,19,10.0
Ned Flanders,16,20,605.0
Ned Flanders,16,21,107.0
Ned Flanders,17,1,0.0
Ned Flanders,17,2,17.0
Ned Flanders,17,3,102.0
Ned Flanders,17,4,32.0
Ned Flanders,17,5,0.0
Ned Flanders,17,6,0.0
Ned Flanders,17,7,0.0
Ned Flanders,17,8,0.0
Ned Flanders,17,9,38.0
Ned Flanders,17,10,0.0
Ned Flanders,17,11,84.0
Ned Flanders,17,12,0.0
Ned Flanders,17,13,0.0
Ned Flanders,17,14,392.0
Ned Flanders,17,15,0.0
Ned Flanders,17,16,0.0
Ned Flanders,17,17,0.0
Ned Flanders,17,18,11.0
Ned Flanders,17,19,0.0
Ned Flanders,17,20,47.0
Ned Flanders,17,21,218.0
Ned Flanders,17,22,0.0
Ned Flanders,18,1,20.0
Ned Flanders,18,2,0.0
Ned Flanders,18,3,0.0
Ned Flanders,18,4,2.0
Ned Flanders,18,5,0.0
Ned Flanders,18,6,0.0
Ned Flanders,18,7,0.0
Ned Flanders,18,8,0.0
Ned Flanders,18,9,46.0
Ned Flanders,18,10,33.0
Ned Flanders,18,11,0.0
Ned Flanders,18,12,0.0
Ned Flanders,18,13,14.0
Ned Flanders,18,14,0.0
Ned Flanders,18,15,44.0
Ned Flanders,18,16,0.0
Ned Flanders,18,17,5.0
Ned Flanders,18,18,63.0
Ned Flanders,18,19,0.0
Ned Flanders,18,20,0.0
Ned Flanders,18,21,0.0
Ned Flanders,18,22,89.0
Ned Flanders,19,1,2.0
Ned Flanders,19,2,8.0
Ned Flanders,19,3,40.0
Ned Flanders,19,4,0.0
Ned Flanders,19,5,157.0
Ned Flanders,19,6,0.0
Ned Flanders,19,7,0.0
Ned Flanders,19,8,0.0
Ned Flanders,19,9,22.0
Ned Flanders,19,10,11.0
Ned Flanders,19,11,0.0
Ned Flanders,19,12,81.0
Ned Flanders,19,13,0.0
Ned Flanders,19,14,0.0
Ned Flanders,19,15,39.0
Ned Flanders,19,16,0.0
Ned Flanders,19,17,8.0
Ned Flanders,19,18,0.0
Ned Flanders,19,19,34.0
Ned Flanders,19,20,0.0
Ned Flanders,20,1,534.0
Ned Flanders,20,2,0.0
Ned Flanders,20,3,0.0
Ned Flanders,20,5,290.0
Ned Flanders,20,6,0.0
Ned Flanders,20,7,0.0
Ned Flanders,20,8,0.0
Ned Flanders,20,9,0.0
Ned Flanders,20,10,0.0
Ned Flanders,20,11,0.0
Ned Flanders,20,12,380.0
Ned Flanders,20,13,0.0
Ned Flanders,20,14,13.0
Ned Flanders,20,15,25.0
Ned Flanders,20,16,0.0
Ned Flanders,20,17,17.0
Ned Flanders,20,18,0.0
Ned Flanders,20,19,0.0
Ned Flanders,20,20,0.0
Ned Flanders,21,1,0.0
Ned Flanders,21,2,5.0
Ned Flanders,21,3,0.0
Ned Flanders,21,4,0.0
Ned Flanders,21,5,138.0
Ned Flanders,21,7,28.0
Ned Flanders,21,8,0.0
Ned Flanders,21,9,19.0
Ned Flanders,21,10,0.0
Ned Flanders,21,11,0.0
Ned Flanders,21,12,0.0
Ned Flanders,21,13,0.0
Ned Flanders,21,14,40.0
Ned Flanders,21,15,0.0
Ned Flanders,21,16,527.0
Ned Flanders,21,17,0.0
Ned Flanders,21,18,4.0
Ned Flanders,21,19,9.0
Ned Flanders,21,20,299.0
Ned Flanders,21,21,26.0
Ned Flanders,21,22,19.0
Ned Flanders,21,23,44.0
Ned Flanders,22,1,0.0
Ned Flanders,22,2,0.0
Ned Flanders,22,3,88.0
Ned Flanders,22,4,0.0
Ned Flanders,22,5,0.0
Ned Flanders,22,6,17.0
Ned Flanders,22,7,10.0
Ned Flanders,22,8,5.0
Ned Flanders,22,9,0.0
Ned Flanders,22,10,8.0
Ned Flanders,22,11,0.0
Ned Flanders,22,12,5.0
Ned Flanders,22,13,6.0
Ned Flanders,22,14,0.0
Ned Flanders,22,15,0.0
Ned Flanders,22,16,0.0
Ned Flanders,22,17,0.0
Ned Flanders,22,18,17.0
Ned Flanders,22,19,0.0
Ned Flanders,22,20,18.0
Ned Flanders,22,21,23.0
Ned Flanders,22,22,659.0
Ned Flanders,23,1,59.0
Ned Flanders,23,2,0.0
Ned Flanders,23,3,188.0
Ned Flanders,23,4,140.0
Ned Flanders,23,5,31.0
Ned Flanders,23,6,0.0
Ned Flanders,23,7,1.0
Ned Flanders,23,8,0.0
Ned Flanders,23,9,16.0
Ned Flanders,23,10,32.0
Ned Flanders,23,11,0.0
Ned Flanders,23,12,10.0
Ned Flanders,23,13,0.0
Ned Flanders,23,14,38.0
Ned Flanders,23,15,0.0
Ned Flanders,23,16,7.0
Ned Flanders,23,17,26.0
Ned Flanders,23,18,0.0
Ned Flanders,23,19,0.0
Ned Flanders,23,20,0.0
Ned Flanders,23,21,571.0
Ned Flanders,23,22,75.0
Ned Flanders,24,1,6.0
Ned Flanders,24,2,5.0
Ned Flanders,24,3,0.0
Ned Flanders,24,4,7.0
Ned Flanders,24,5,8.0
Ned Flanders,24,6,107.0
Ned Flanders,24,7,35.0
Ned Flanders,24,8,0.0
Ned Flanders,24,9,53.0
Ned Flanders,24,10,17.0
Ned Flanders,24,11,0.0
Ned Flanders,24,12,0.0
Ned Flanders,24,13,0.0
Ned Flanders,24,14,0.0
Ned Flanders,24,15,420.0
Ned Flanders,24,16,0.0
Ned Flanders,24,17,7.0
Ned Flanders,24,18,142.0
Ned Flanders,24,19,0.0
Ned Flanders,24,20,24.0
Ned Flanders,24,21,0.0
Ned Flanders,24,22,17.0
Ned Flanders,25,1,0.0
Ned Flanders,25,2,0.0
Ned Flanders,25,3,21.0
Ned Flanders,25,4,18.0
Ned Flanders,25,5,0.0
Ned Flanders,25,6,0.0
Ned Flanders,25,7,0.0
Ned Flanders,25,8,52.0
Ned Flanders,25,9,24.0
Ned Flanders,25,10,0.0
Ned Flanders,25,11,0.0
Ned Flanders,25,12,12.0
Ned Flanders,25,13,63.0
Ned Flanders,25,14,0.0
Ned Flanders,25,15,0.0
Ned Flanders,25,16,4.0
Ned Flanders,25,17,0.0
Ned Flanders,25,18,0.0
Ned Flanders,25,19,13.0
Ned Flanders,25,21,5.0
Ned Flanders,25,22,0.0
Ned Flanders,26,1,0.0
Ned Flanders,26,2,20.0
Ned Flanders,26,3,84.0
Ned Flanders,26,4,0.0
Ned Flanders,26,5,0.0
Ned Flanders,26,6,0.0
Ned Flanders,26,7,0.0
Ned Flanders,26,8,0.0
Ned Flanders,26,9,114.0
Ned Flanders,26,10,0.0
Ned Flanders,26,11,0.0
Ned Flanders,26,12,0.0
Ned Flanders,26,13,0.0
Ned Flanders,26,14,0.0
Ned Flanders,26,15,0.0
Ned Flanders,26,16,82.0
Seymour Skinner,1,1,47.0
Seymour Skinner,1,2,174.0
Seymour Skinner,1,3,0.0
Seymour Skinner,1,4,0.0
Seymour Skinner,1,5,79.0
Seymour Skinner,1,6,0.0
Seymour Skinner,1,7,0.0
Seymour Skinner,1,8,7.0
Seymour Skinner,1,9,0.0
Seymour Skinner,1,10,0.0
Seymour Skinner,1,11,361.0
Seymour Skinner,1,12,0.0
Seymour Skinner,1,13,0.0
Seymour Skinner,2,1,0.0
Seymour Skinner,2,2,0.0
Seymour Skinner,2,3,0.0
Seymour Skinner,2,4,0.0
Seymour Skinner,2,5,0.0
Seymour Skinner,2,6,0.0
Seymour Skinner,2,7,0.0
Seymour Skinner,2,8,46.0
Seymour Skinner,2,9,0.0
Seymour Skinner,2,10,0.0
Seymour Skinner,2,11,0.0
Seymour Skinner,2,12,0.0
Seymour Skinner,2,13,0.0
Seymour Skinner,2,14,658.0
Seymour Skinner,2,15,0.0
Seymour Skinner,2,16,0.0
Seymour Skinner,2,17,0.0
Seymour Skinner,2,18,0.0
Seymour Skinner,2,19,102.0
Seymour Skinner,2,20,0.0
Seymour Skinner,2,21,0.0
Seymour Skinner,2,22,0.0
Seymour Skinner,3,1,0.0
Seymour Skinner,3,2,0.0
Seymour Skinner,3,3,0.0
Seymour Skinner,3,4,407.0
Seymour Skinner,3,5,14.0
Seymour Skinner,3,6,0.0
Seymour Skinner,3,7,49.0
Seymour Skinner,3,8,166.0
Seymour Skinner,3,9,0.0
Seymour Skinner,3,10,0.0
Seymour Skinner,3,11,0.0
Seymour Skinner,3,12,0.0
Seymour Skinner,3,13,3.0
Seymour Skinner,3,14,0.0
Seymour Skinner,3,15,0.0
Seymour Skinner,3,16,45.0
Seymour Skinner,3,17,0.0
Seymour Skinner,3,18,393.0
Seymour Skinner,3,19,65.0
Seymour Skinner,3,20,0.0
Seymour Skinner,3,21,0.0
Seymour Skinner,3,22,120.0
Seymour Skinner,3,23,165.0
Seymour Skinner,3,24,0.0
Seymour Skinner,4,1,88.0
Seymour Skinner,4,2,0.0
Seymour Skinner,4,3,0.0
Seymour Skinner,4,4,69.0
Seymour Skinner,4,5,26.0
Seymour Skinner,4,6,0.0
Seymour Skinner,4,7,0.0
Seymour Skinner,4,8,17.0
Seymour Skinner,4,9,19.0
Seymour Skinner,4,10,0.0
Seymour Skinner,4,11,0.0
Seymour Skinner,4,12,13.0
Seymour Skinner,4,13,0.0
Seymour Skinner,4,14,83.0
Seymour Skinner,4,15,125.0
Seymour Skinner,4,16,79.0
Seymour Skinner,4,17,14.0
Seymour Skinner,4,18,0.0
Seymour Skinner,4,19,0.0
Seymour Skinner,4,20,294.0
Seymour Skinner,4,21,22.0
Seymour Skinner,4,22,0.0
Seymour Skinner,5,1,140.0
Seymour Skinner,5,2,0.0
Seymour Skinner,5,3,0.0
Seymour Skinner,5,4,11.0
Seymour Skinner,5,5,95.0
Seymour Skinner,5,6,0.0
Seymour Skinner,5,7,54.0
Seymour Skinner,5,8,29.0
Seymour Skinner,5,9,16.0
Seymour Skinner,5,10,66.0
Seymour Skinner,5,11,42.0
Seymour Skinner,5,12,58.0
Seymour Skinner,5,13,0.0
Seymour Skinner,5,14,0.0
Seymour Skinner,5,15,0.0
Seymour Skinner,5,16,0.0
Seymour Skinner,5,17,14.0
Seymour Skinner,5,18,22.0
Seymour Skinner,5,19,637.0
Seymour Skinner,5,20,417.0
Seymour Skinner,5,21,0.0
Seymour Skinner,5,22,25.0
Seymour Skinner,6,1,21.0
Seymour Skinner,6,2,306.0
Seymour Skinner,6,3,0.0
Seymour Skinner,6,4,0.0
Seymour Skinner,6,5,90.0
Seymour Skinner,6,6,239.0
Seymour Skinner,6,7,31.0
Seymour Skinner,6,8,133.0
Seymour Skinner,6,9,0.0
Seymour Skinner,6,10,0.0
Seymour Skinner,6,11,20.0
Seymour Skinner,6,12,25.0
Seymour Skinner,6,13,0.0
Seymour Skinner,6,14,450.0
Seymour Skinner,6,15,0.0
Seymour Skinner,6,16,0.0
Seymour Skinner,6,17,101.0
Seymour Skinner,6,18,10.0
Seymour Skinner,6,19,16.0
Seymour Skinner,6,20,13.0
Seymour Skinner,6,21,400.0
Seymour Skinner,6,22,105.0
Seymour Skinner,6,23,84.0
Seymour Skinner,6,24,0.0
Seymour Skinner,6,25,324.0
Seymour Skinner,7,1,62.0
Seymour Skinner,7,2,63.0
Seymour Skinner,7,3,33.0
Seymour Skinner,7,4,4.0
Seymour Skinner,7,5,89.0
Seymour Skinner,7,6,77.0
Seymour Skinner,7,7,0.0
Seymour Skinner,7,8,0.0
Seymour Skinner,7,9,0.0
Seymour Skinner,7,10,0.0
Seymour Skinner,7,11,0.0
Seymour Skinner,7,12,285.0
Seymour Skinner,7,13,48.0
Seymour Skinner,7,14,0.0
Seymour Skinner,7,15,17.0
Seymour Skinner,7,16,79.0
Seymour Skinner,7,17,0.0
Seymour Skinner,7,18,0.0
Seymour Skinner,7,19,0.0
Seymour Skinner,7,20,116.0
Seymour Skinner,7,21,155.0
Seymour Skinner,7,22,0.0
Seymour Skinner,7,23,28.0
Seymour Skinner,7,24,0.0
Seymour Skinner,7,25,8.0
Seymour Skinner,8,1,29.0
Seymour Skinner,8,2,1.0
Seymour Skinner,8,3,0.0
Seymour Skinner,8,4,0.0
Seymour Skinner,8,5,64.0
Seymour Skinner,8,6,0.0
Seymour Skinner,8,7,322.0
Seymour Skinner,8,8,0.0
Seymour Skinner,8,9,0.0
Seymour Skinner,8,10,0.0
Seymour Skinner,8,11,23.0
Seymour Skinner,8,12,0.0
Seymour Skinner,8,13,11.0
Seymour Skinner,8,14,0.0
Seymour Skinner,8,15,38.0
Seymour Skinner,8,16,0.0
Seymour Skinner,8,17,9.0
Seymour Skinner,8,18,0.0
Seymour Skinner,8,19,797.0
Seymour Skinner,8,20,0.0
Seymour Skinner,8,21,133.0
Seymour Skinner,8,22,65.0
Seymour Skinner,8,23,0.0
Seymour Skinner,8,24,225.0
Seymour Skinner,8,25,39.0
Seymour Skinner,9,1,0.0
Seymour Skinner,9,2,606.0
Seymour Skinner,9,3,124.0
Seymour Skinner,9,4,32.0
Seymour Skinner,9,5,7.0
Seymour Skinner,9,6,0.0
Seymour Skinner,9,7,0.0
Seymour Skinner,9,8,122.0
Seymour Skinner,9,9,22.0
Seymour Skinner,9,10,9.0
Seymour Skinner,9,11,0.0
Seymour Skinner,9,12,24.0
Seymour Skinner,9,13,14.0
Seymour Skinner,9,14,117.0
Seymour Skinner,9,15,12.0
Seymour Skinner,9,16,0.0
Seymour Skinner,9,17,3.0
Seymour Skinner,9,18,50.0
Seymour Skinner,9,19,73.0
Seymour Skinner,9,20,14.0
Seymour Skinner,9,21,54.0
Seymour Skinner,9,22,4.0
Seymour Skinner,9,23,0.0
Seymour Skinner,9,24,4.0
Seymour Skinner,9,25,6.0
Seymour Skinner,10,1,205.0
Seymour Skinner,10,2,0.0
Seymour Skinner,10,3,302.0
Seymour Skinner,10,4,0.0
Seymour Skinner,10,5,0.0
Seymour Skinner,10,6,20.0
Seymour Skinner,10,7,339.0
Seymour Skinner,10,8,0.0
Seymour Skinner,10,9,1.0
Seymour Skinner,10,10,0.0
Seymour Skinner,10,11,52.0
Seymour Skinner,10,12,50.0
Seymour Skinner,10,13,0.0
Seymour Skinner,10,14,8.0
Seymour Skinner,10,15,102.0
Seymour Skinner,10,16,25.0
Seymour Skinner,10,17,0.0
Seymour Skinner,10,18,134.0
Seymour Skinner,10,19,65.0
Seymour Skinner,10,20,170.0
Seymour Skinner,10,21,0.0
Seymour Skinner,10,22,288.0
Seymour Skinner,10,23,0.0
Seymour Skinner,11,1,0.0
Seymour Skinner,11,2,234.0
Seymour Skinner,11,3,71.0
Seymour Skinner,11,4,39.0
Seymour Skinner,11,5,5.0
Seymour Skinner,11,6,0.0
Seymour Skinner,11,7,0.0
Seymour Skinner,11,8,5.0
Seymour Skinner,11,9,296.0
Seymour Skinner,11,10,0.0
Seymour Skinner,11,11,0.0
Seymour Skinner,11,12,0.0
Seymour Skinner,11,13,0.0
Seymour Skinner,11,14,11.0
Seymour Skinner,11,15,0.0
Seymour Skinner,11,16,0.0
Seymour Skinner,11,17,0.0
Seymour Skinner,11,18,0.0
Seymour Skinner,11,19,0.0
Seymour Skinner,11,20,7.0
Seymour Skinner,11,21,54.0
Seymour Skinner,11,22,27.0
Seymour Skinner,12,1,0.0
Seymour Skinner,12,2,32.0
Seymour Skinner,12,3,0.0
Seymour Skinner,12,4,20.0
Seymour Skinner,12,5,31.0
Seymour Skinner,12,6,21.0
Seymour Skinner,12,7,14.0
Seymour Skinner,12,8,569.0
Seymour Skinner,12,9,43.0
Seymour Skinner,12,10,251.0
Seymour Skinner,12,11,26.0
Seymour Skinner,12,12,0.0
Seymour Skinner,12,13,56.0
Seymour Skinner,12,14,66.0
Seymour Skinner,12,15,8.0
Seymour Skinner,12,16,17.0
Seymour Skinner,12,17,0.0
Seymour Skinner,12,18,0.0
Seymour Skinner,12,19,77.0
Seymour Skinner,12,20,24.0
Seymour Skinner,12,21,7.0
Seymour Skinner,13,1,38.0
Seymour Skinner,13,2,1.0
Seymour Skinner,13,3,0.0
Seymour Skinner,13,4,0.0
Seymour Skinner,13,5,0.0
Seymour Skinner,13,6,0.0
Seymour Skinner,13,7,4.0
Seymour Skinner,13,8,10.0
Seymour Skinner,13,9,0.0
Seymour Skinner,13,10,0.0
Seymour Skinner,13,11,162.0
Seymour Skinner,13,12,0.0
Seymour Skinner,13,13,0.0
Seymour Skinner,13,14,0.0
Seymour Skinner,13,15,0.0
Seymour Skinner,13,16,0.0
Seymour Skinner,13,17,0.0
Seymour Skinner,13,18,211.0
Seymour Skinner,13,19,71.0
Seymour Skinner,13,20,127.0
Seymour Skinner,13,21,13.0
Seymour Skinner,13,22,22.0
Seymour Skinner,14,1,0.0
Seymour Skinner,14,2,9.0
Seymour Skinner,14,3,217.0
Seymour Skinner,14,4,52.0
Seymour Skinner,14,5,0.0
Seymour Skinner,14,6,0.0
Seymour Skinner,14,7,511.0
Seymour Skinner,14,8,49.0
Seymour Skinner,14,9,0.0
Seymour Skinner,14,10,0.0
Seymour Skinner,14,11,0.0
Seymour Skinner,14,12,219.0
Seymour Skinner,14,13,29.0
Seymour Skinner,14,14,0.0
Seymour Skinner,14,15,0.0
Seymour Skinner,14,16,131.0
Seymour Skinner,14,17,0.0
Seymour Skinner,14,18,0.0
Seymour Skinner,14,19,5.0
Seymour Skinner,14,20,71.0
Seymour Skinner,14,21,0.0
Seymour Skinner,14,22,0.0
Seymour Skinner,15,1,43.0
Seymour Skinner,15,2,5.0
Seymour Skinner,15,3,431.0
Seymour Skinner,15,4,0.0
Seymour Skinner,15,5,0.0
Seymour Skinner,15,6,0.0
Seymour Skinner,15,7,20.0
Seymour Skinner,15,8,0.0
Seymour Skinner,15,9,14.0
Seymour Skinner,15,10,0.0
Seymour Skinner,15,11,0.0
Seymour Skinner,15,12,12.0
Seymour Skinner,15,13,16.0
Seymour Skinner,15,14,7.0
Seymour Skinner,15,15,0.0
Seymour Skinner,15,16,44.0
Seymour Skinner,15,17,519.0
Seymour Skinner,15,18,0.0
Seymour Skinner,15,19,0.0
Seymour Skinner,15,20,0.0
